Datetime,Close,High,Low,Open,Volume
2025-12-04 17:45:00+00:00,448.2900085449219,449.4700012207031,448.2900085449219,449.3800964355469,355036
2025-12-04 17:50:00+00:00,448.4800109863281,448.8659973144531,448.1400146484375,448.3250122070313,298977
2025-12-04 17:55:00+00:00,448.4067077636719,448.7499084472656,448.010009765625,448.5,299965
2025-12-04 18:00:00+00:00,447.75,448.659912109375,447.4500122070313,448.3599853515625,346191
2025-12-04 18:05:00+00:00,447.2449951171875,447.7370910644531,446.6000061035156,447.7107849121094,506771
2025-12-04 18:10:00+00:00,448.5849914550781,448.625,446.8200073242188,447.260009765625,488779
2025-12-04 18:15:00+00:00,448.489990234375,448.7284851074219,448.260009765625,448.5899963378906,344233
2025-12-04 18:20:00+00:00,449.0400085449219,449.3900146484375,448.489990234375,448.5169982910156,406668
2025-12-04 18:25:00+00:00,448.4599914550781,449.0899963378906,448.05999755859375,449.0494995117188,308761
2025-12-04 18:30:00+00:00,448.6700134277344,448.9800109863281,448.3599853515625,448.4599914550781,297622
2025-12-04 18:35:00+00:00,449.1205139160156,449.3200073242188,448.4599914550781,448.6700134277344,274925
2025-12-04 18:40:00+00:00,448.8301086425781,449.2929992675781,448.2799987792969,449.1498107910156,318685
2025-12-04 18:45:00+00:00,448.6900024414063,449.3800048828125,448.5700073242188,448.8996887207031,254767
2025-12-04 18:50:00+00:00,448.7120056152344,449.1799926757813,448.6000061035156,448.7200012207031,207020
2025-12-04 18:55:00+00:00,448.7699890136719,448.8500061035156,448.3500061035156,448.7149963378906,258648
2025-12-04 19:00:00+00:00,448.7749938964844,449.1199951171875,448.489990234375,448.7774963378906,211639
2025-12-04 19:05:00+00:00,449.010009765625,449.3599853515625,448.6099853515625,448.74798583984375,298086
2025-12-04 19:10:00+00:00,448.8450012207031,449.2699890136719,448.55999755859375,449.0249938964844,268382
2025-12-04 19:15:00+00:00,447.95989990234375,449.3900146484375,447.9200134277344,448.7999877929688,394099
2025-12-04 19:20:00+00:00,446.7799987792969,448.0400085449219,446.2000122070313,447.9299926757813,718720
2025-12-04 19:25:00+00:00,447.5350036621094,448.0199890136719,446.6700134277344,446.7799987792969,501815
2025-12-04 19:30:00+00:00,448.4200134277344,448.468994140625,447.340087890625,447.5199890136719,363144
2025-12-04 19:35:00+00:00,449.3299865722656,449.9299926757813,448.4100036621094,448.4100036621094,824895
2025-12-04 19:40:00+00:00,449.55999755859375,449.760009765625,448.85009765625,449.3599853515625,402563
2025-12-04 19:45:00+00:00,449.85198974609375,450.1499938964844,449.4299926757813,449.5499877929688,489574
2025-12-04 19:50:00+00:00,449.6730041503906,450.1099853515625,449.3999938964844,449.87939453125,382535
2025-12-04 19:55:00+00:00,449.6000061035156,449.9490051269531,449.2999877929688,449.6549987792969,310608
2025-12-04 20:00:00+00:00,449.6900024414063,450.0,449.4599914550781,449.5400085449219,331486
2025-12-04 20:05:00+00:00,449.5400085449219,449.9500122070313,448.8500061035156,449.6799926757813,459487
2025-12-04 20:10:00+00:00,449.7763977050781,450.1289978027344,449.4400024414063,449.5307922363281,387889
2025-12-04 20:15:00+00:00,450.1199951171875,450.1199951171875,449.3299865722656,449.7605895996094,323683
2025-12-04 20:20:00+00:00,449.9902038574219,450.4299011230469,449.6300048828125,450.1199951171875,349169
2025-12-04 20:25:00+00:00,450.7850036621094,451.0299987792969,449.8599853515625,450.0,580697
2025-12-04 20:30:00+00:00,451.2518005371094,451.6799011230469,450.7900085449219,450.8200073242188,616499
2025-12-04 20:35:00+00:00,451.239990234375,451.5203857421875,450.9399108886719,451.2668151855469,440159
2025-12-04 20:40:00+00:00,451.3800048828125,451.75,450.9949951171875,451.3099060058594,468263
2025-12-04 20:45:00+00:00,451.4700012207031,451.6799926757813,450.7799987792969,451.3699951171875,450257
2025-12-04 20:50:00+00:00,453.2650146484375,453.2898864746094,451.4700012207031,451.4700012207031,1218404
2025-12-04 20:55:00+00:00,454.510009765625,454.6300048828125,453.260009765625,453.2799987792969,2101873
2025-12-05 14:30:00+00:00,455.2200927734375,456.0845031738281,452.9700012207031,452.9700012207031,2910731
2025-12-05 14:35:00+00:00,455.7000122070313,458.5,455.0,455.2300109863281,1857086
2025-12-05 14:40:00+00:00,455.75,455.8599853515625,453.3500061035156,455.6199951171875,1336325
2025-12-05 14:45:00+00:00,456.114990234375,457.260009765625,455.0700073242188,455.7349853515625,1150627
2025-12-05 14:50:00+00:00,455.4493103027344,456.3399963378906,454.5,456.1199951171875,820665
2025-12-05 14:55:00+00:00,455.1499938964844,456.010009765625,454.0499877929688,455.4150085449219,677801
2025-12-05 15:00:00+00:00,456.1028137207031,456.8500061035156,454.0199890136719,455.2000122070313,1043326
2025-12-05 15:05:00+00:00,456.2998962402344,456.5,455.4200134277344,456.1400146484375,683365
2025-12-05 15:10:00+00:00,456.2486877441406,456.9800109863281,455.6000061035156,456.2749938964844,769202
2025-12-05 15:15:00+00:00,454.9800109863281,456.3299865722656,454.760009765625,456.2662048339844,600725
2025-12-05 15:20:00+00:00,456.3299865722656,456.3999938964844,454.8200073242188,454.9599914550781,662807
2025-12-05 15:25:00+00:00,455.7701110839844,456.4200134277344,455.1400146484375,456.3500061035156,453642
2025-12-05 15:30:00+00:00,456.2999877929688,456.3500061035156,455.55999755859375,455.7539978027344,436160
2025-12-05 15:35:00+00:00,457.9549865722656,457.9800109863281,455.78131103515625,456.2699890136719,837965
2025-12-05 15:40:00+00:00,457.9482116699219,458.3900146484375,457.1499938964844,457.9549865722656,882777
2025-12-05 15:45:00+00:00,458.7699890136719,458.8699951171875,456.9299926757813,457.9495849609375,1119482
2025-12-05 15:50:00+00:00,456.6900939941406,458.7799072265625,456.5,458.7000122070313,858546
2025-12-05 15:55:00+00:00,456.3699951171875,456.7900085449219,455.2699890136719,456.7099914550781,794251
2025-12-05 16:00:00+00:00,455.8999938964844,457.0802001953125,455.3699951171875,456.3699951171875,641512
2025-12-05 16:05:00+00:00,455.6099853515625,456.1000061035156,455.0199890136719,455.8200073242188,587127
2025-12-05 16:10:00+00:00,454.1099853515625,455.8552856445313,454.0700073242188,455.6304931640625,624841
2025-12-05 16:15:00+00:00,452.6650085449219,454.1300048828125,452.5799865722656,454.05999755859375,1065554
2025-12-05 16:20:00+00:00,453.1900024414063,454.0799865722656,452.4700012207031,452.6499938964844,783544
2025-12-05 16:25:00+00:00,453.125,454.3299865722656,453.0299987792969,453.1700134277344,572117
2025-12-05 16:30:00+00:00,453.3500061035156,453.6384887695313,451.6600036621094,453.125,837116
2025-12-05 16:35:00+00:00,453.7334899902344,454.0,453.010009765625,453.3900146484375,399400
2025-12-05 16:40:00+00:00,454.2955017089844,454.6199951171875,453.3399963378906,453.6400146484375,485028
2025-12-05 16:45:00+00:00,454.635009765625,455.0199890136719,454.052001953125,454.2699890136719,483600
2025-12-05 16:50:00+00:00,455.3699951171875,455.4400024414063,454.2200012207031,454.5799865722656,422349
2025-12-05 16:55:00+00:00,455.0350036621094,455.6000061035156,454.9800109863281,455.3500061035156,426826
2025-12-05 17:00:00+00:00,454.510009765625,455.2000122070313,454.1499938964844,455.0245056152344,502619
2025-12-05 17:05:00+00:00,453.8750915527344,454.7200012207031,453.2503051757813,454.5,448761
2025-12-05 17:10:00+00:00,453.4400024414063,453.8900146484375,453.0499877929688,453.8599853515625,322211
2025-12-05 17:15:00+00:00,453.8999938964844,454.0,453.2950134277344,453.4194946289063,259814
2025-12-05 17:20:00+00:00,453.9713134765625,454.2300109863281,453.5,453.8949890136719,319363
2025-12-05 17:25:00+00:00,453.5499877929688,454.1499938964844,453.2699890136719,453.9599914550781,223985
2025-12-05 17:30:00+00:00,453.6499938964844,453.7799987792969,453.3500061035156,453.4800109863281,230114
2025-12-05 17:35:00+00:00,454.1700134277344,454.3800048828125,453.2999877929688,453.6300048828125,346218
2025-12-05 17:40:00+00:00,453.9849853515625,454.2200012207031,453.6799926757813,454.1950073242188,212670
2025-12-05 17:45:00+00:00,453.9200134277344,454.3699951171875,453.7799987792969,454.0,232358
2025-12-05 17:50:00+00:00,454.739990234375,454.8500061035156,453.8200988769531,453.9400024414063,349948
2025-12-05 17:55:00+00:00,454.6521911621094,454.7900085449219,454.0801086425781,454.7000122070313,260564
2025-12-05 18:00:00+00:00,454.489990234375,454.7999877929688,454.4100036621094,454.6700134277344,208056
2025-12-05 18:05:00+00:00,454.5450134277344,454.7048034667969,454.1799926757813,454.510009765625,222828
2025-12-05 18:10:00+00:00,454.4150085449219,454.6499938964844,454.2900085449219,454.55999755859375,194500
2025-12-05 18:15:00+00:00,454.5763854980469,454.6700134277344,454.0,454.4299926757813,268514
2025-12-05 18:20:00+00:00,454.5150146484375,454.6499938964844,453.9100036621094,454.5750122070313,274028
2025-12-05 18:25:00+00:00,455.2799987792969,455.5299987792969,454.4500122070313,454.510009765625,506071
2025-12-05 18:30:00+00:00,455.4400024414063,455.5899963378906,455.1499938964844,455.2789916992188,317262
2025-12-05 18:35:00+00:00,454.9700012207031,455.4700012207031,454.6799926757813,455.4500122070313,327371
2025-12-05 18:40:00+00:00,454.860107421875,455.0799865722656,454.2000122070313,454.9800109863281,322918
2025-12-05 18:45:00+00:00,455.0,455.0199890136719,454.3299865722656,454.8836059570313,241760
2025-12-05 18:50:00+00:00,454.8250122070313,455.2000122070313,454.5299987792969,455.0199890136719,226632
2025-12-05 18:55:00+00:00,454.510009765625,454.98968505859375,454.4751892089844,454.80999755859375,181696
2025-12-05 19:00:00+00:00,454.2999877929688,454.7999877929688,454.25,454.5249938964844,224726
2025-12-05 19:05:00+00:00,454.135009765625,454.4400024414063,454.0799865722656,454.2900085449219,236624
2025-12-05 19:10:00+00:00,454.4599914550781,454.4800109863281,453.9100036621094,454.125,305787
2025-12-05 19:15:00+00:00,454.0899963378906,454.6962890625,453.6499938964844,454.4800109863281,330222
2025-12-05 19:20:00+00:00,454.1629943847656,454.5,453.8999938964844,454.0950012207031,240955
2025-12-05 19:25:00+00:00,454.760009765625,454.9200134277344,454.1199951171875,454.1330871582031,918679
2025-12-05 19:30:00+00:00,454.76220703125,454.9500122070313,454.2999877929688,454.7650146484375,329041
2025-12-05 19:35:00+00:00,454.7699890136719,454.8900146484375,454.5299987792969,454.75,237751
2025-12-05 19:40:00+00:00,454.4800109863281,454.9400024414063,454.3699951171875,454.7999877929688,246183
2025-12-05 19:45:00+00:00,454.2799987792969,454.5199890136719,454.05999755859375,454.4660034179688,233342
2025-12-05 19:50:00+00:00,455.19720458984375,455.2300109863281,454.1803894042969,454.2879943847656,342097
2025-12-05 19:55:00+00:00,455.2369995117188,455.8150024414063,455.1449890136719,455.2000122070313,530548
2025-12-05 20:00:00+00:00,454.9500122070313,455.3800048828125,454.9100036621094,455.239990234375,335670
2025-12-05 20:05:00+00:00,455.1600036621094,455.3999938964844,454.8800048828125,454.9200134277344,307176
2025-12-05 20:10:00+00:00,455.2099914550781,455.2999877929688,454.785400390625,455.144287109375,297192
2025-12-05 20:15:00+00:00,455.6700134277344,455.75,455.1099853515625,455.2200012207031,322129
2025-12-05 20:20:00+00:00,455.3536071777344,455.739990234375,455.2799987792969,455.6700134277344,319729
2025-12-05 20:25:00+00:00,455.21978759765625,455.4400024414063,454.9500122070313,455.3599853515625,353847
2025-12-05 20:30:00+00:00,455.3125,455.3198852539063,454.8699951171875,455.2200012207031,339885
2025-12-05 20:35:00+00:00,455.0700073242188,455.4649963378906,455.0299987792969,455.2699890136719,286033
2025-12-05 20:40:00+00:00,455.0701904296875,455.260009765625,454.75,455.0799865722656,359903
2025-12-05 20:45:00+00:00,454.6300048828125,455.1799926757813,454.2999877929688,455.0799865722656,411012
2025-12-05 20:50:00+00:00,454.9049987792969,455.2000122070313,454.4400024414063,454.6400146484375,606085
2025-12-05 20:55:00+00:00,454.9400024414063,455.30999755859375,454.625,454.9299926757813,1091678
2025-12-08 14:30:00+00:00,446.4411010742188,449.7463073730469,445.8299865722656,447.364990234375,3374009
2025-12-08 14:35:00+00:00,444.0299987792969,446.5799865722656,443.7999877929688,446.4800109863281,1764852
2025-12-08 14:40:00+00:00,446.656005859375,446.75,443.8500061035156,444.0899963378906,1372967
2025-12-08 14:45:00+00:00,447.12249755859375,448.2698974609375,445.4400024414063,446.7099914550781,1415426
2025-12-08 14:50:00+00:00,446.375,447.4415893554688,445.260009765625,447.0899963378906,891098
2025-12-08 14:55:00+00:00,445.1087951660156,446.4599914550781,444.6700134277344,446.4159851074219,784180
2025-12-08 15:00:00+00:00,444.9649963378906,445.6000061035156,443.75,445.0549926757813,1108020
2025-12-08 15:05:00+00:00,445.2799987792969,445.5299987792969,443.9200134277344,444.9500122070313,912918
2025-12-08 15:10:00+00:00,444.26470947265625,445.4100036621094,443.3800048828125,445.24169921875,976522
2025-12-08 15:15:00+00:00,444.5824890136719,444.8590087890625,443.9500122070313,444.30999755859375,559399
2025-12-08 15:20:00+00:00,444.1499938964844,445.4800109863281,443.6545104980469,444.5499877929688,758372
2025-12-08 15:25:00+00:00,443.4872131347656,444.1749877929688,442.1799926757813,444.1575012207031,1065402
2025-12-08 15:30:00+00:00,443.4236145019531,444.1099853515625,442.71978759765625,443.4400024414063,645239
2025-12-08 15:35:00+00:00,442.80999755859375,443.6000061035156,442.6199951171875,443.4094848632813,584030
2025-12-08 15:40:00+00:00,441.739990234375,442.9498901367188,441.5700073242188,442.80999755859375,784584
2025-12-08 15:45:00+00:00,442.1899108886719,442.1899108886719,441.1600036621094,441.7195129394531,796125
2025-12-08 15:50:00+00:00,441.3599853515625,442.1900024414063,441.2799987792969,442.1400146484375,513073
2025-12-08 15:55:00+00:00,440.0499877929688,442.260009765625,439.7699890136719,441.3537902832031,1128815
2025-12-08 16:00:00+00:00,439.5728149414063,440.5,439.1000061035156,440.0000915527344,979048
2025-12-08 16:05:00+00:00,439.6499938964844,440.1499938964844,438.7900085449219,439.6000061035156,828132
2025-12-08 16:10:00+00:00,438.7200012207031,439.9699096679688,438.2699890136719,439.6998901367188,772378
2025-12-08 16:15:00+00:00,438.6400146484375,439.25,438.4500122070313,438.6828002929688,597165
2025-12-08 16:20:00+00:00,439.1235046386719,439.8399963378906,438.56878662109375,438.5899963378906,711434
2025-12-08 16:25:00+00:00,438.5180969238281,439.1112060546875,437.7300109863281,439.0799865722656,833619
2025-12-08 16:30:00+00:00,438.7200012207031,438.9400024414063,437.9700012207031,438.5,524666
2025-12-08 16:35:00+00:00,438.9708862304688,439.1400146484375,438.260009765625,438.75,479267
2025-12-08 16:40:00+00:00,439.260009765625,439.4200134277344,438.6499938964844,438.9800109863281,522228
2025-12-08 16:45:00+00:00,438.8799133300781,439.4599914550781,438.7699890136719,439.2650146484375,561696
2025-12-08 16:50:00+00:00,438.5567932128906,439.3900146484375,438.1199951171875,438.8800048828125,544396
2025-12-08 16:55:00+00:00,438.2699890136719,439.0899963378906,438.2000122070313,438.5400085449219,475023
2025-12-08 17:00:00+00:00,437.6200866699219,438.3525085449219,436.9500122070313,438.2674865722656,832637
2025-12-08 17:05:00+00:00,437.9198913574219,438.2000122070313,437.5199890136719,437.6449890136719,453688
2025-12-08 17:10:00+00:00,437.3699951171875,438.0111999511719,437.05999755859375,437.9168090820313,524639
2025-12-08 17:15:00+00:00,437.1600036621094,437.7000122070313,437.1400146484375,437.3200073242188,367458
2025-12-08 17:20:00+00:00,437.1712036132813,437.28118896484375,436.7099914550781,437.1300048828125,591982
2025-12-08 17:25:00+00:00,437.2905883789063,437.4400024414063,436.5249938964844,437.1505126953125,545107
2025-12-08 17:30:00+00:00,437.7999877929688,437.7999877929688,437.2349853515625,437.3128967285156,398009
2025-12-08 17:35:00+00:00,437.6488037109375,437.9100036621094,437.41009521484375,437.7900085449219,354372
2025-12-08 17:40:00+00:00,438.5499877929688,438.6199951171875,437.56451416015625,437.6400146484375,569321
2025-12-08 17:45:00+00:00,438.8963928222656,438.9505920410156,438.1700134277344,438.510009765625,458147
2025-12-08 17:50:00+00:00,438.81060791015625,438.9599914550781,438.5700073242188,438.9100036621094,344374
2025-12-08 17:55:00+00:00,439.0199890136719,439.3699951171875,438.239990234375,438.8399963378906,619203
2025-12-08 18:00:00+00:00,438.3200073242188,439.3900146484375,437.9800109863281,439.0050048828125,484151
2025-12-08 18:05:00+00:00,438.7300109863281,438.8500061035156,438.0,438.3688049316406,378650
2025-12-08 18:10:00+00:00,438.6109924316406,438.8999938964844,438.2493896484375,438.7493896484375,271165
2025-12-08 18:15:00+00:00,437.96881103515625,438.7999877929688,437.7999877929688,438.6099853515625,343757
2025-12-08 18:20:00+00:00,437.989990234375,438.20989990234375,437.7000122070313,437.989990234375,303713
2025-12-08 18:25:00+00:00,437.2695007324219,438.04400634765625,437.0799865722656,438.0086975097656,419704
2025-12-08 18:30:00+00:00,436.1749877929688,437.2000122070313,435.8999938964844,437.2000122070313,777818
2025-12-08 18:35:00+00:00,436.6099853515625,436.7999877929688,435.7999877929688,436.1600036621094,520268
2025-12-08 18:40:00+00:00,436.55999755859375,436.6799926757813,436.0499877929688,436.5799865722656,316482
2025-12-08 18:45:00+00:00,436.1000061035156,436.7799987792969,436.0799865722656,436.5874938964844,300004
2025-12-08 18:50:00+00:00,436.1799926757813,436.510009765625,436.0,436.10198974609375,300179
2025-12-08 18:55:00+00:00,436.0,436.260009765625,435.25,436.1527099609375,590535
2025-12-08 19:00:00+00:00,436.1650085449219,436.3500061035156,435.5,436.0,353933
2025-12-08 19:05:00+00:00,436.0799865722656,436.5899963378906,435.8399963378906,436.1654968261719,342897
2025-12-08 19:10:00+00:00,435.7000122070313,436.28900146484375,435.5299987792969,436.1000061035156,339103
2025-12-08 19:15:00+00:00,436.1000061035156,436.1600036621094,435.6000061035156,435.7153015136719,323077
2025-12-08 19:20:00+00:00,436.3599853515625,436.6846923828125,436.0499877929688,436.1000061035156,393072
2025-12-08 19:25:00+00:00,436.4880065917969,436.7000122070313,436.2701110839844,436.3599853515625,265765
2025-12-08 19:30:00+00:00,437.7349853515625,437.8599853515625,436.4599914550781,436.4700012207031,510053
2025-12-08 19:35:00+00:00,437.6900939941406,438.4100036621094,437.6000061035156,437.7099914550781,11748461
2025-12-08 19:40:00+00:00,437.8200073242188,438.260009765625,437.5,437.7145080566406,0
2025-12-08 19:45:00+00:00,437.7950134277344,437.9100036621094,437.5,437.8299865722656,299822
2025-12-08 19:50:00+00:00,437.6799926757813,438.1700134277344,437.6000061035156,437.8200073242188,304871
2025-12-08 19:55:00+00:00,437.2200012207031,437.8200073242188,436.8500061035156,437.6900024414063,349409
2025-12-08 20:00:00+00:00,437.2300109863281,437.8800048828125,437.2030029296875,437.260009765625,352850
2025-12-08 20:05:00+00:00,437.5570068359375,437.6499938964844,437.1290893554688,437.260009765625,296764
2025-12-08 20:10:00+00:00,437.8800048828125,437.9200134277344,437.3500061035156,437.5700988769531,343315
2025-12-08 20:15:00+00:00,437.7139892578125,438.0400085449219,437.3999938964844,437.8800048828125,387244
2025-12-08 20:20:00+00:00,437.3434143066406,437.7900085449219,437.2000122070313,437.7200012207031,305912
2025-12-08 20:25:00+00:00,437.8399963378906,438.0,437.2799987792969,437.3299865722656,311829
2025-12-08 20:30:00+00:00,438.0320129394531,438.2799987792969,437.7699890136719,437.8699951171875,416131
2025-12-08 20:35:00+00:00,437.8999938964844,438.1000061035156,437.6000061035156,438.0400085449219,341029
2025-12-08 20:40:00+00:00,438.3183898925781,438.33990478515625,437.8699035644531,437.8924865722656,367123
2025-12-08 20:45:00+00:00,437.6600036621094,438.3999938964844,437.6099853515625,438.3204956054688,480609
2025-12-08 20:50:00+00:00,438.1499938964844,438.6300048828125,437.6600036621094,437.6600036621094,732019
2025-12-08 20:55:00+00:00,439.5899963378906,439.739990234375,438.1000061035156,438.1199951171875,1389232
2025-12-09 14:30:00+00:00,438.3789978027344,439.5799865722656,435.7000122070313,439.5799865722656,2509552
2025-12-09 14:35:00+00:00,440.510009765625,442.2799987792969,438.05999755859375,438.3789978027344,1967101
2025-12-09 14:40:00+00:00,440.83990478515625,442.2598876953125,440.1799926757813,440.510009765625,1122118
2025-12-09 14:45:00+00:00,442.8800048828125,443.3599853515625,441.4800109863281,441.6799926757813,1219369
2025-12-09 14:50:00+00:00,442.489990234375,443.5,442.239990234375,442.8999938964844,858649
2025-12-09 14:55:00+00:00,444.5538024902344,444.6199951171875,442.3299865722656,442.5199890136719,976007
2025-12-09 15:00:00+00:00,443.5799865722656,445.3999938964844,443.3699951171875,444.5549926757813,4329876
2025-12-09 15:05:00+00:00,443.6449890136719,444.260009765625,442.5799865722656,443.5799865722656,0
2025-12-09 15:10:00+00:00,443.8699951171875,444.5499877929688,443.1000061035156,443.6449890136719,671212
2025-12-09 15:15:00+00:00,443.9549865722656,444.9800109863281,443.1701049804688,443.8699951171875,748777
2025-12-09 15:20:00+00:00,444.4200134277344,444.4400024414063,443.5400085449219,443.9549865722656,448863
2025-12-09 15:25:00+00:00,445.3948059082031,445.510009765625,443.9299926757813,444.4200134277344,670653
2025-12-09 15:30:00+00:00,445.8250122070313,445.8800048828125,444.8800048828125,445.3948059082031,754401
2025-12-09 15:35:00+00:00,446.0499877929688,446.2999877929688,445.6000061035156,445.8250122070313,807711
2025-12-09 15:40:00+00:00,446.55999755859375,446.6099853515625,445.3999938964844,446.0499877929688,666732
2025-12-09 15:45:00+00:00,446.4100036621094,446.7200012207031,445.8299865722656,446.55999755859375,800205
2025-12-09 15:50:00+00:00,446.9100036621094,446.9500122070313,446.0199890136719,446.4150085449219,664237
2025-12-09 15:55:00+00:00,447.8399963378906,448.1799926757813,446.9100036621094,446.9100036621094,1067033
2025-12-09 16:00:00+00:00,448.1000061035156,448.2900085449219,447.5903015136719,447.80999755859375,531342
2025-12-09 16:05:00+00:00,447.739990234375,448.3999938964844,447.2999877929688,448.1000061035156,662862
2025-12-09 16:10:00+00:00,447.4750061035156,447.739990234375,447.1300048828125,447.739990234375,483842
2025-12-09 16:15:00+00:00,447.5400085449219,447.8699951171875,447.2099914550781,447.4750061035156,407580
2025-12-09 16:20:00+00:00,447.2000122070313,447.5750122070313,446.9100036621094,447.5400085449219,524221
2025-12-09 16:25:00+00:00,446.4400024414063,447.3399963378906,446.2999877929688,447.2000122070313,520441
2025-12-09 16:30:00+00:00,447.2900085449219,447.3999938964844,446.1900024414063,446.4500122070313,563908
2025-12-09 16:35:00+00:00,447.8577880859375,448.0799865722656,447.2900085449219,447.2900085449219,602458
2025-12-09 16:40:00+00:00,447.6214904785156,448.159912109375,447.3900146484375,447.8577880859375,494359
2025-12-09 16:45:00+00:00,448.9249877929688,449.0799865722656,447.5799865722656,447.6214904785156,742549
2025-12-09 16:50:00+00:00,449.010009765625,449.2699890136719,448.75,448.9249877929688,539835
2025-12-09 16:55:00+00:00,448.9094848632813,449.2699890136719,448.6799926757813,449.0499877929688,446726
2025-12-09 17:00:00+00:00,449.2904968261719,449.95989990234375,448.760009765625,448.9094848632813,732554
2025-12-09 17:05:00+00:00,449.5617980957031,449.989990234375,449.1600036621094,449.2904968261719,539309
2025-12-09 17:10:00+00:00,449.5799865722656,449.8699951171875,449.3301086425781,449.5700073242188,368892
2025-12-09 17:15:00+00:00,449.3550109863281,449.8999938964844,449.2099914550781,449.5799865722656,466937
2025-12-09 17:20:00+00:00,449.4985046386719,449.75,449.0899963378906,449.3550109863281,388020
2025-12-09 17:25:00+00:00,449.7204895019531,449.8500061035156,449.2200012207031,449.5,317739
2025-12-09 17:30:00+00:00,450.2900085449219,450.7099914550781,449.7099914550781,449.739990234375,778400
2025-12-09 17:35:00+00:00,450.55999755859375,450.739990234375,449.8999938964844,450.2900085449219,414633
2025-12-09 17:40:00+00:00,450.4049987792969,450.9800109863281,450.2999877929688,450.55999755859375,427146
2025-12-09 17:45:00+00:00,450.5299987792969,450.7200012207031,450.0499877929688,450.4049987792969,398064
2025-12-09 17:50:00+00:00,451.3800048828125,451.4700012207031,450.4601135253906,450.5299987792969,547108
2025-12-09 17:55:00+00:00,451.7300109863281,451.7898864746094,451.1499938964844,451.36279296875,479932
2025-12-09 18:00:00+00:00,452.0700073242188,452.3900146484375,451.5249938964844,451.739990234375,556808
2025-12-09 18:05:00+00:00,451.7349853515625,452.1700134277344,451.5700073242188,452.0799865722656,429093
2025-12-09 18:10:00+00:00,450.8800048828125,451.7999877929688,450.7300109863281,451.7349853515625,536173
2025-12-09 18:15:00+00:00,450.9949951171875,451.1799926757813,450.6499938964844,450.9100036621094,440005
2025-12-09 18:20:00+00:00,450.7381896972656,451.0199890136719,450.4500122070313,450.9949951171875,375944
2025-12-09 18:25:00+00:00,450.5264892578125,451.0050048828125,450.4400024414063,450.7200012207031,361078
2025-12-09 18:30:00+00:00,450.0700073242188,450.6799926757813,450.010009765625,450.5264892578125,361249
2025-12-09 18:35:00+00:00,449.1820068359375,450.0799865722656,449.1099853515625,450.0700073242188,614492
2025-12-09 18:40:00+00:00,448.87298583984375,449.4500122070313,448.8299865722656,449.2000122070313,421739
2025-12-09 18:45:00+00:00,449.3663940429688,449.5299987792969,448.239990234375,448.87298583984375,720981
2025-12-09 18:50:00+00:00,450.0335083007813,450.1998901367188,449.05999755859375,449.3599853515625,581770
2025-12-09 18:55:00+00:00,448.8901062011719,450.0849914550781,448.8901062011719,450.0335083007813,404345
2025-12-09 19:00:00+00:00,448.6119995117188,449.0999145507813,448.1700134277344,448.9299926757813,517405
2025-12-09 19:05:00+00:00,449.43499755859375,449.4500122070313,448.3800048828125,448.6119995117188,462257
2025-12-09 19:10:00+00:00,449.0799865722656,449.5999145507813,448.7200012207031,449.43499755859375,337360
2025-12-09 19:15:00+00:00,449.1000061035156,449.1799011230469,448.4400939941406,449.0799865722656,295265
2025-12-09 19:20:00+00:00,449.114990234375,449.3800048828125,448.9400024414063,449.1000061035156,238751
2025-12-09 19:25:00+00:00,449.2200012207031,449.4200134277344,449.0751953125,449.1299133300781,232163
2025-12-09 19:30:00+00:00,449.1099853515625,449.3399963378906,448.9599914550781,449.2200012207031,225487
2025-12-09 19:35:00+00:00,448.9129943847656,449.1099853515625,448.5700073242188,449.1099853515625,10951195
2025-12-09 19:40:00+00:00,448.0115051269531,448.9320068359375,447.8399963378906,448.8880004882813,0
2025-12-09 19:45:00+00:00,448.0,448.2799987792969,447.760009765625,448.0115051269531,354164
2025-12-09 19:50:00+00:00,448.4700012207031,448.6400146484375,447.9500122070313,447.9901123046875,363649
2025-12-09 19:55:00+00:00,448.7999877929688,448.9794921875,448.4637145996094,448.4700012207031,316022
2025-12-09 20:00:00+00:00,448.7698974609375,448.8800048828125,448.55999755859375,448.7950134277344,183667
2025-12-09 20:05:00+00:00,448.5920104980469,448.8399963378906,448.3800048828125,448.7698974609375,262934
2025-12-09 20:10:00+00:00,447.8800048828125,448.5920104980469,447.8200073242188,448.5920104980469,363425
2025-12-09 20:15:00+00:00,447.6700134277344,448.0499877929688,447.3299865722656,447.8800048828125,480245
2025-12-09 20:20:00+00:00,447.7449951171875,447.9649963378906,447.5799865722656,447.6400146484375,333579
2025-12-09 20:25:00+00:00,447.2900085449219,447.7799987792969,446.8699951171875,447.7456970214844,478002
2025-12-09 20:30:00+00:00,446.7351989746094,447.25,446.5299987792969,447.25,334917
2025-12-09 20:35:00+00:00,447.1000061035156,447.3900146484375,446.6935119628906,446.75,393974
2025-12-09 20:40:00+00:00,447.6549987792969,447.7000122070313,446.9599914550781,447.1000061035156,284072
2025-12-09 20:45:00+00:00,447.0400085449219,447.7300109863281,446.9500122070313,447.6549987792969,412363
2025-12-09 20:50:00+00:00,439.5799865722656,447.6300048828125,439.5799865722656,447.0400085449219,758444
2025-12-09 20:55:00+00:00,445.2099914550781,446.3500061035156,445.0,445.8399963378906,1225529
2025-12-10 14:30:00+00:00,449.3599853515625,449.739990234375,444.2699890136719,446.010009765625,2361158
